Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","04/23/25 17:38","04/23/25 18:10","5490","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","04/23/25 18:15","04/23/25 19:07","11141","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","04/23/25 19:13","04/23/25 19:51","6588","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","04/23/25 19:55","04/23/25 20:31","7778","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","04/23/25 20:32","04/23/25 20:42","2120","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","04/23/25 20:43","04/23/25 22:07","12100","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","13","04/23/25 22:09","04/23/25 22:18","1013","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","04/24/25 18:23","04/24/25 20:02","15199","S 04/24/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","04/24/25 20:36","04/24/25 22:05","21779","S 04/24/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","04/24/25 22:12","04/24/25 22:25","323","S 04/24/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","04/25/25 18:18","04/25/25 18:27","1510","S 04/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","04/25/25 18:56","04/25/25 18:58","336","S 04/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","04/25/25 21:12","04/25/25 21:44","6580","S 04/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","04/25/25 22:00","04/25/25 22:43","136","S 04/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","10","04/25/25 22:44","04/25/25 23:48","7664","S 04/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","04/28/25 17:42","04/28/25 19:09","7643","S 04/28/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","04/28/25 19:16","04/28/25 19:24","2146","S 04/28/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","04/28/25 20:03","04/28/25 21:55","18208","S 04/28/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","04/28/25 22:11","04/28/25 22:17","478","S 04/28/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","11","04/28/25 22:31","04/28/25 23:55","7712","S 04/29/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","13","04/29/25 17:44","04/29/25 19:06","12740","S 04/29/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","14","04/29/25 19:07","04/29/25 20:02","9976","S 04/29/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","15","04/29/25 20:36","04/29/25 20:54","2518","S 04/29/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","16","04/29/25 20:55","04/29/25 21:01","9","S 04/29/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","04/30/25 17:38","04/30/25 18:41","7060","S 04/30/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","04/30/25 18:47","04/30/25 19:22","6270","S 04/30/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","04/30/25 19:29","04/30/25 21:14","10248","S 04/30/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","04/30/25 21:16","04/30/25 22:00","13074","S 04/30/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","04/30/25 22:11","04/30/25 22:38","4149","S 04/30/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","04/30/25 22:43","04/30/25 22:55","1832","S 04/30/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","04/23/25 17:38","04/23/25 20:31","24429","S 04/23/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","04/23/25 20:48","04/23/25 22:29","13597","S 04/23/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","04/24/25 17:36","04/24/25 19:27","23118","S 04/24/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","04/24/25 20:02","04/24/25 22:02","26080","S 04/24/25","NS",
