Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","06/17/24 19:13","06/17/24 19:31","2345","S 06/17/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","06/17/24 19:31","06/17/24 19:39","872","S 06/17/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","06/17/24 19:46","06/17/24 20:06","1607","S 06/17/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","06/17/24 20:07","06/17/24 20:21","4021","S 06/17/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","06/17/24 20:41","06/17/24 21:00","3483","S 06/17/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","1","06/17/24 21:17","06/17/24 22:34","20271","S 06/17/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","2","06/17/24 22:35","06/18/24 00:08","23504","S 06/18/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","06/18/24 19:14","06/18/24 23:25","51036","S 06/18/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","06/20/24 19:29","06/21/24 01:07","76928","S 06/21/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","06/21/24 19:21","06/21/24 23:44","52574","S 06/21/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","06/17/24 19:11","06/17/24 21:23","17528","S 06/17/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","06/17/24 21:26","06/18/24 00:08","30936","S 06/18/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","06/18/24 19:14","06/18/24 23:14","42257","S 06/18/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","06/20/24 19:11","06/21/24 01:04","66666","S 06/21/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","06/21/24 19:18","06/21/24 23:41","46945","S 06/21/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/16/24 19:31","06/16/24 20:56","10386","S 06/16/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/16/24 22:18","06/16/24 23:03","5053","S 06/16/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","1","06/16/24 23:19","06/17/24 00:02","3630","S 06/17/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","06/17/24 00:08","06/17/24 00:42","5278","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","06/17/24 00:54","06/17/24 01:20","3683","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","06/17/24 01:31","06/17/24 01:59","4459","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","06/17/24 02:09","06/17/24 02:38","4473","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","06/17/24 02:50","06/17/24 03:11","3349","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","06/17/24 03:23","06/17/24 03:55","4176","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","06/17/24 04:37","06/17/24 04:55","3029","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","9","06/17/24 05:03","06/17/24 05:30","5274","S 06/17/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/17/24 17:03","06/17/24 19:03","13871","S 06/17/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/17/24 19:26","06/17/24 19:56","2458","S 06/17/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","06/17/24 20:03","06/17/24 20:39","4439","S 06/17/24","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","06/17/24 21:29","06/17/24 23:43","13591","S 06/17/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","06/17/24 23:54","06/18/24 00:12","1826","S 06/18/24","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","2","06/18/24 00:28","06/18/24 01:14","4113","S 06/18/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","06/18/24 01:23","06/18/24 02:03","4041","S 06/18/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","06/18/24 02:25","06/18/24 02:49","3965","S 06/18/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","5","06/18/24 03:17","06/18/24 03:42","4018","S 06/18/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","6","06/18/24 04:33","06/18/24 05:03","4322","S 06/18/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","7","06/18/24 05:10","06/18/24 05:32","3676","S 06/18/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","8","06/18/24 05:38","06/18/24 06:04","4264","S 06/18/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/18/24 15:35","06/18/24 19:09","3533","S 06/18/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/18/24 19:12","06/18/24 20:42","13609","S 06/18/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","06/18/24 20:48","06/18/24 23:35","15297","S 06/18/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","06/18/24 23:51","06/19/24 00:05","1541","S 06/19/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","2","06/19/24 00:29","06/19/24 01:04","4051","S 06/19/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","3","06/19/24 02:06","06/19/24 02:42","5502","S 06/19/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","4","06/19/24 02:48","06/19/24 03:34","4022","S 06/19/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","06/19/24 03:42","06/19/24 04:09","4570","S 06/19/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","6","06/19/24 05:09","06/19/24 05:34","4117","S 06/19/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","7","06/19/24 05:40","06/19/24 06:05","3460","S 06/19/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","8","06/19/24 06:11","06/19/24 07:04","3268","S 06/19/24","S",
"02301-9997","AFSM100","4","466000","466F7025","2","3","06/19/24 13:13","06/19/24 13:20","165","S 06/19/24","NS",
"02301-9997","AFSM100","4","466000","466F7043","2","4","06/19/24 13:22","06/19/24 13:55","1528","S 06/19/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","3","1","06/19/24 15:08","06/19/24 15:44","3109","S 06/19/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/19/24 15:57","06/19/24 17:27","10176","S 06/19/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","06/19/24 18:08","06/19/24 18:44","3129","S 06/19/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","4","06/19/24 18:53","06/19/24 19:19","2638","S 06/19/24","S",
